created_at,parts,contact_id,company_id
1582634907.0,41.0,9959.0,10015
1582850594.0,43.0,10246.0,10011
1582782657.0,51.0,10018.0,10018
1582658787.0,23.0,9946.0,10023
1582689689.0,28.0,9909.0,10011
1582822307.0,34.0,10245.0,10024
1582843034.0,50.0,10115.0,10024
1582935193.0,44.0,10042.0,10017
1582997255.0,32.0,9926.0,10018
1582530775.0,39.0,9747.0,10010
1582732274.0,34.0,9983.0,10012
1582854723.0,25.0,9991.0,10003
1583000628.0,45.0,9881.0,10002
1582892282.0,46.0,10198.0,10022
1582899164.0,66.0,10147.0,10003
1582532473.0,40.0,10127.0,10014
1582749877.0,55.0,9874.0,10002
1582185718.0,53.0,9731.0,10005
1582405057.0,42.0,10215.0,10017
1582319438.0,36.0,9810.0,10020
1582705139.0,61.0,10213.0,10020
1582926229.0,25.0,9746.0,10022
1583007203.0,52.0,10163.0,10014
1582517948.0,35.0,9821.0,10016
1582791672.0,54.0,10160.0,10006
1582383294.0,54.0,9935.0,10007
1582953841.0,50.0,10050.0,10017
1582711428.0,21.0,10186.0,10013
1582462225.0,53.0,9869.0,10018
1582829526.0,43.0,9983.0,10012
1582706051.0,34.0,10245.0,10003
1582742343.0,40.0,10167.0,10023
1582889789.0,54.0,10074.0,10018
1582417661.0,43.0,9810.0,10006
1582820954.0,35.0,10191.0,10004
1582757241.0,44.0,10038.0,10008
1582605702.0,23.0,9894.0,10018
1582166185.0,22.0,9790.0,10005
1582428293.0,29.0,9915.0,10003
1582990375.0,36.0,10148.0,10000
1582824256.0,43.0,10070.0,10001
1582797004.0,35.0,10045.0,10013
1582926354.0,55.0,10117.0,10015
1582581565.0,45.0,10019.0,10022
1582939646.0,49.0,10215.0,10020
1582768940.0,43.0,9826.0,10020
1582689331.0,58.0,10004.0,10022
1582955801.0,37.0,9746.0,10020
1582416927.0,31.0,9999.0,10003
1582486604.0,42.0,9979.0,10017
1582878301.0,47.0,9993.0,10000
1582682507.0,50.0,10169.0,10010
1582709913.0,45.0,10134.0,10014
1582661353.0,39.0,10092.0,10018
1582637037.0,31.0,10088.0,10014
1582817247.0,29.0,9802.0,10000
1582707572.0,37.0,9737.0,10024
1582977034.0,34.0,10151.0,10001
1582936505.0,43.0,10004.0,10006
1582914931.0,45.0,9794.0,10014
1582916915.0,72.0,9791.0,10010
1582892138.0,38.0,9895.0,10010
1582646317.0,33.0,10245.0,10005
1582909371.0,52.0,10123.0,10006
1582648836.0,31.0,9915.0,10002
1583018245.0,45.0,10048.0,10014
1582321968.0,46.0,10125.0,10025
1582862988.0,49.0,9810.0,10000
1582844530.0,56.0,10095.0,10024
1582927378.0,33.0,9988.0,10022
1582917668.0,43.0,10261.0,10017
1582596996.0,21.0,10091.0,10005
1582631232.0,60.0,9791.0,10002
1582438332.0,36.0,9866.0,10022
1582566557.0,54.0,10268.0,10024
1582735447.0,52.0,10268.0,10002
1582673080.0,37.0,10047.0,10022
1582562706.0,37.0,10198.0,10012
1582871547.0,42.0,9894.0,10015
1582389569.0,48.0,9882.0,10021
1582604760.0,47.0,10172.0,10006
1582554370.0,40.0,10127.0,10022
1582354848.0,46.0,9885.0,10017
1582456880.0,42.0,9963.0,10007
1582655959.0,59.0,10069.0,10008
1582314337.0,37.0,9817.0,10015
1582187429.0,58.0,10060.0,10021
1582690213.0,47.0,10064.0,10000
1582975956.0,31.0,9907.0,10012
1582648002.0,56.0,9886.0,10020
1582305603.0,43.0,10163.0,10004
1583006522.0,40.0,10029.0,10016
1582672216.0,42.0,9978.0,10003
1582681965.0,49.0,10194.0,10024
1582832588.0,44.0,9741.0,10020
1582946046.0,44.0,9743.0,10017
1582908359.0,39.0,10154.0,10019
1582715095.0,50.0,10154.0,10001
1582815411.0,30.0,10011.0,10022
1582854539.0,33.0,9887.0,10021
1582704386.0,61.0,10148.0,10019
1582806656.0,56.0,9783.0,10020
1582707003.0,37.0,9752.0,10007
1582797988.0,49.0,10209.0,10017
1582884060.0,44.0,10078.0,10010
1582337125.0,43.0,9732.0,10023
1582850094.0,51.0,10147.0,10022
1582839071.0,40.0,10113.0,10006
1582429295.0,45.0,9892.0,10004
1582233169.0,46.0,10056.0,10013
1582934631.0,36.0,9832.0,10014
1582890376.0,34.0,10140.0,10003
1582443651.0,54.0,9868.0,10000
1582868790.0,56.0,9994.0,10021
1582279943.0,45.0,9978.0,10002
1582993494.0,25.0,9952.0,10025
1582735965.0,44.0,10180.0,10004
1582756891.0,40.0,10154.0,10014
1582195313.0,49.0,9874.0,10012
1582825873.0,49.0,9821.0,10025
1583016485.0,49.0,9762.0,10014
1582765660.0,32.0,9993.0,10022
1582661673.0,42.0,9819.0,10006
1582569365.0,37.0,10207.0,10004
1582490793.0,38.0,10192.0,10022
1582907058.0,44.0,10189.0,10004
1582751798.0,22.0,9807.0,10003
1583005349.0,63.0,9998.0,10000
1583010473.0,54.0,9926.0,10003
1582775625.0,33.0,9998.0,10014
1582599444.0,41.0,10243.0,10022
1582787432.0,42.0,10003.0,10008
1582435475.0,49.0,10262.0,10003
1582766338.0,40.0,9911.0,10022
1582196008.0,41.0,9857.0,10025
1582371546.0,46.0,9784.0,10005
1582966327.0,60.0,9734.0,10022
1582848424.0,41.0,10064.0,10010
1582601979.0,55.0,9789.0,10015
1582726668.0,40.0,9962.0,10011
1582641870.0,45.0,10096.0,10022
1582835608.0,45.0,10038.0,10003
1582536726.0,46.0,10201.0,10024
1582834971.0,43.0,10113.0,10024
1582667152.0,44.0,9810.0,10014
1582705308.0,47.0,10044.0,10000
1582370601.0,41.0,10003.0,10010
1582391028.0,50.0,10168.0,10003
1582935652.0,46.0,9745.0,10021
1582726260.0,33.0,10113.0,10015
1582486374.0,27.0,9850.0,10024
1582777319.0,23.0,9773.0,10006
1582882024.0,43.0,10260.0,10022
1582876081.0,42.0,10221.0,10004
1582709579.0,40.0,9886.0,10023
1582356061.0,37.0,9833.0,10003
1582814566.0,49.0,10177.0,10006
1582579150.0,51.0,10076.0,10002
1582469191.0,34.0,10146.0,10006
1582674515.0,34.0,9919.0,10018
1582453497.0,48.0,9763.0,10014
1582548080.0,40.0,10119.0,10022
1582540917.0,45.0,10115.0,10025
1582998725.0,31.0,9988.0,10015
1582824631.0,46.0,9981.0,10006
1582351962.0,53.0,9781.0,10014
1582641169.0,47.0,9755.0,10000
1582925417.0,35.0,9959.0,10000
1582542758.0,40.0,10136.0,10022
1582956536.0,37.0,9942.0,10005
1582897479.0,53.0,10219.0,10022
1582614196.0,58.0,9826.0,10004
1582909799.0,28.0,9778.0,10020
1582811306.0,44.0,9801.0,10003
1582644144.0,29.0,10263.0,10009
1582671085.0,36.0,9839.0,10000
1582425978.0,45.0,9861.0,10022
1583012445.0,36.0,10097.0,10002
1582722778.0,43.0,9933.0,10022
1582813599.0,37.0,10156.0,10020
1582894127.0,43.0,9845.0,10011
1582722952.0,43.0,9752.0,10017
1583013684.0,32.0,10223.0,10023
1582343619.0,35.0,9946.0,10021
1582571404.0,28.0,10247.0,10023
1582654159.0,48.0,9929.0,10020
1582800862.0,35.0,10034.0,10009
1582407025.0,46.0,9907.0,10000
1583001982.0,68.0,9956.0,10006
1582963968.0,56.0,9857.0,10021
1582824935.0,39.0,9966.0,10020
1582630069.0,43.0,10127.0,10014
1582531768.0,36.0,9862.0,10020
1582795804.0,63.0,10020.0,10003
1582460099.0,32.0,10239.0,10022
1583012366.0,42.0,9919.0,10007
1582395063.0,75.0,10113.0,10022
1582844167.0,38.0,9781.0,10016
1582954798.0,46.0,9972.0,10015
1582961713.0,39.0,10117.0,10001
1582993431.0,41.0,10155.0,10014
1582770173.0,39.0,10215.0,10008
1582940332.0,40.0,10045.0,10008
1582437516.0,46.0,10151.0,10018
1582905306.0,49.0,10148.0,10001
1582943282.0,34.0,9923.0,10012
1582841164.0,36.0,9850.0,10012
1582949692.0,45.0,10229.0,10001
1582474740.0,49.0,10163.0,10003
1582874277.0,38.0,10252.0,10013
1582998040.0,46.0,9819.0,10015
1582268509.0,40.0,10010.0,10013
1582511196.0,54.0,9757.0,10006
1582656671.0,51.0,10058.0,10020
1582289979.0,56.0,9823.0,10001
1582817253.0,41.0,10078.0,10022
1582802469.0,27.0,10220.0,10015
1582622322.0,36.0,10089.0,10024
1582621302.0,40.0,10140.0,10006
1582558557.0,49.0,10018.0,10008
1582926201.0,48.0,9777.0,10008
1582917281.0,51.0,10098.0,10014
1582522708.0,48.0,9872.0,10019
1582985244.0,49.0,9884.0,10020
1582627672.0,44.0,10128.0,10020
1582810223.0,40.0,9851.0,10010
1582970519.0,47.0,10256.0,10021
1582884522.0,61.0,9756.0,10022
1582935363.0,41.0,9851.0,10020
1582817807.0,24.0,10216.0,10021
1582923820.0,46.0,9800.0,10003
1582829891.0,48.0,10202.0,10007
1582462622.0,36.0,10070.0,10002
1582924316.0,53.0,10179.0,10007
1582643654.0,46.0,9845.0,10019
1582711051.0,56.0,10076.0,10024
1582842083.0,57.0,10247.0,10000
1582605601.0,58.0,9998.0,10010
1582875240.0,35.0,10071.0,10008
1582509723.0,50.0,10255.0,10024
1583000038.0,41.0,10074.0,10014
1582867468.0,43.0,10157.0,10006
1582413573.0,53.0,10008.0,10008
1582961897.0,26.0,9811.0,10014
1582634943.0,28.0,10172.0,10024
1582844330.0,62.0,10137.0,10022
1582819650.0,30.0,10057.0,10003
1583013422.0,48.0,9985.0,10017
1582932331.0,31.0,9798.0,10010
1582768531.0,56.0,9793.0,10006
1583016792.0,45.0,9986.0,10020
1582622448.0,36.0,9810.0,10023
1582856067.0,67.0,9748.0,10020
1582946070.0,41.0,9757.0,10003
1582796655.0,33.0,10111.0,10000
1582832535.0,39.0,10216.0,10002
1582643974.0,43.0,9929.0,10025
1582898469.0,20.0,9734.0,10000
1582317138.0,47.0,10119.0,10001
1582924750.0,42.0,9994.0,10009
1582478404.0,44.0,9838.0,10022
1582572327.0,44.0,10139.0,10008
1582661835.0,49.0,10057.0,10018
1582766451.0,40.0,9771.0,10014
1582373871.0,60.0,9781.0,10004
1582928559.0,54.0,10007.0,10001
1582530298.0,44.0,9856.0,10002
1583003933.0,37.0,9857.0,10000
1582999456.0,46.0,9960.0,10020
1582920150.0,39.0,10032.0,10015
1582518159.0,46.0,9740.0,10009
1582516946.0,41.0,10234.0,10012
1582634908.0,41.0,9959.0,10014
1582748314.0,39.0,10059.0,10017
1582650270.0,43.0,9737.0,10025
1582340376.0,20.0,9986.0,10015
1582748917.0,49.0,9911.0,10000
1582802152.0,48.0,9958.0,10010
1582904129.0,61.0,10000.0,10012
1582650582.0,35.0,9763.0,10001
1582550441.0,45.0,10020.0,10014
1582513818.0,49.0,9935.0,10003
1582508759.0,34.0,9833.0,10006
1582783612.0,27.0,10180.0,10000
1582925661.0,39.0,9968.0,10010
1582670756.0,46.0,9942.0,10020
1582732724.0,40.0,9984.0,10008
1582655199.0,43.0,10049.0,10003
1582951459.0,53.0,10247.0,10001
1582950954.0,50.0,9825.0,10001
1582988587.0,43.0,10158.0,10014
1582485932.0,41.0,10106.0,10022
1582344011.0,43.0,9874.0,10003
1582756725.0,36.0,10221.0,10002
1582670653.0,38.0,10120.0,10002
1582493438.0,44.0,9812.0,10022
1582416069.0,37.0,10253.0,10000
1582824533.0,47.0,9800.0,10016
1582734195.0,47.0,10152.0,10013
1582903053.0,53.0,9923.0,10022
1582571227.0,39.0,9764.0,10014
1582999312.0,39.0,9974.0,10000
1582462123.0,37.0,9786.0,10006
1582895079.0,53.0,9743.0,10019
1582845383.0,57.0,9886.0,10017
1582915145.0,40.0,10116.0,10004
1582756422.0,48.0,9878.0,10017
1582290341.0,33.0,10046.0,10023
1582427032.0,37.0,10112.0,10024
1582564210.0,52.0,9777.0,10003
1583020238.0,28.0,9993.0,10003
1582652594.0,60.0,10207.0,10012
1582491721.0,55.0,10265.0,10002
1582820571.0,40.0,10107.0,10021
1582533324.0,41.0,9926.0,10004
1582550253.0,22.0,10069.0,10007
1582340122.0,47.0,10046.0,10022
1582636944.0,49.0,10266.0,10004
1582195791.0,53.0,10051.0,10018
1582611999.0,43.0,10216.0,10024
1582834253.0,52.0,10029.0,10008
1582792714.0,36.0,10020.0,10014
1582652457.0,55.0,9786.0,10011
1582960628.0,43.0,9826.0,10002
1582523348.0,54.0,10232.0,10006
1582716745.0,43.0,10184.0,10003
1582357976.0,31.0,9852.0,10021
1582448442.0,30.0,9818.0,10014
1583004978.0,51.0,10151.0,10003
1582435668.0,61.0,9979.0,10021
1582461690.0,42.0,10182.0,10001
1582722798.0,37.0,10252.0,10014
1583013655.0,54.0,10266.0,10013
1582423477.0,34.0,10011.0,10020
1582893866.0,37.0,9904.0,10025
1582628437.0,28.0,9865.0,10008
1582690644.0,35.0,10012.0,10019
1582980170.0,21.0,9764.0,10025
1582890284.0,45.0,10124.0,10018
1582581491.0,44.0,9832.0,10008
1582717822.0,38.0,10074.0,10008
1582940814.0,36.0,9998.0,10021
1582620808.0,68.0,9959.0,10014
1582419768.0,55.0,10268.0,10013
1582456530.0,33.0,10016.0,10015
1582702857.0,49.0,9963.0,10025
1582695847.0,35.0,10056.0,10006
1582947663.0,51.0,10072.0,10006
1582713616.0,38.0,9875.0,10000
1582580923.0,39.0,10007.0,10002
1582824048.0,62.0,9852.0,10022
1582962331.0,39.0,9901.0,10006
1582862909.0,37.0,9833.0,10020
1582198687.0,32.0,9778.0,10008
1582745822.0,32.0,10154.0,10011
1582617750.0,44.0,10017.0,10004
1582891167.0,51.0,10024.0,10005
1582349572.0,40.0,9956.0,10001
1582999453.0,54.0,10135.0,10021
1582569755.0,53.0,9739.0,10003
1582872217.0,30.0,9908.0,10020
1582961231.0,50.0,9824.0,10003
1582810378.0,35.0,9951.0,10014
1582488198.0,49.0,9887.0,10021
1582938366.0,43.0,9963.0,10016
1582438326.0,37.0,9784.0,10022
1582850322.0,41.0,10213.0,10022
1582680872.0,44.0,9808.0,10022
1582751843.0,59.0,10215.0,10013
1583015202.0,45.0,10021.0,10020
1582609195.0,35.0,10066.0,10014
1582814758.0,45.0,10109.0,10000
1582805561.0,36.0,10142.0,10003
1582704769.0,59.0,9806.0,10023
1582961396.0,54.0,10094.0,10003
1582974374.0,47.0,9978.0,10014
1582745329.0,39.0,10178.0,10012
1582943814.0,29.0,10012.0,10020
1582576758.0,34.0,9777.0,10024
1582513665.0,37.0,10163.0,10002
1582716272.0,30.0,10092.0,10003
1582972434.0,45.0,10126.0,10004
1582982360.0,43.0,9983.0,10007
1582896298.0,20.0,10221.0,10000
1582929385.0,50.0,10087.0,10000
1582528581.0,33.0,9838.0,10017
1582916976.0,45.0,10016.0,10006
1582903454.0,38.0,10203.0,10008
1582943967.0,51.0,9767.0,10014
1582951919.0,42.0,10164.0,10002
1582569318.0,41.0,10069.0,10006
1582810380.0,42.0,10021.0,10003
1582877412.0,31.0,10182.0,10020
1582666936.0,41.0,10175.0,10010
1582999240.0,43.0,10221.0,10002
1582507237.0,46.0,10043.0,10012
1582771657.0,55.0,10238.0,10025
1582659292.0,39.0,9966.0,10004
1582461538.0,36.0,9997.0,10020
1582731397.0,38.0,10003.0,10021
1582916996.0,55.0,10229.0,10012
1582870142.0,35.0,9993.0,10025
1582803555.0,30.0,10189.0,10018
1582405189.0,57.0,10123.0,10013
1582989807.0,52.0,9862.0,10022
1582813619.0,15.0,10240.0,10015
1582527146.0,41.0,10062.0,10003
1582575711.0,43.0,9800.0,10022
1582563037.0,42.0,9789.0,10001
1582780950.0,17.0,9983.0,10023
1582451879.0,44.0,10039.0,10012
1582790568.0,27.0,9875.0,10001
1582733891.0,34.0,9888.0,10022
1582907008.0,44.0,10148.0,10012
1582686006.0,38.0,9752.0,10020
1582674613.0,42.0,10098.0,10004
1582745875.0,35.0,10130.0,10023
1582320925.0,54.0,10082.0,10001
1582865484.0,52.0,9840.0,10025
1582536359.0,44.0,9951.0,10023
1582686804.0,41.0,10084.0,10015
1582819612.0,35.0,9781.0,10000
1583017663.0,53.0,10258.0,10011
1582769482.0,38.0,10045.0,10002
1582635902.0,60.0,10255.0,10012
1582809071.0,43.0,9856.0,10004
1582643031.0,44.0,9910.0,10008
1582973043.0,52.0,10218.0,10020
1582901041.0,52.0,10192.0,10014
1582615345.0,27.0,9940.0,10001
1582656168.0,41.0,10037.0,10019
1582521684.0,38.0,10173.0,10012
1582254706.0,49.0,10239.0,10024
1582774619.0,43.0,9734.0,10020
1582496756.0,33.0,9993.0,10025
1582506928.0,42.0,10070.0,10022
1582854876.0,43.0,9753.0,10025
1582447470.0,28.0,9768.0,10015
1582567588.0,48.0,9899.0,10002
1582921874.0,55.0,9993.0,10004
1582777982.0,45.0,10233.0,10009
1582834642.0,57.0,10242.0,10024
1582882887.0,42.0,10213.0,10004
1582904406.0,34.0,10030.0,10021
1582648745.0,38.0,9946.0,10021
1582960027.0,48.0,10216.0,10002
1582941724.0,36.0,9736.0,10011
1582931069.0,42.0,10198.0,10015
1582858745.0,32.0,9731.0,10008
1582633260.0,47.0,9731.0,10022
1582869016.0,53.0,10049.0,10004
1582738225.0,46.0,10096.0,10006
1582846884.0,48.0,9877.0,10024
1582713704.0,52.0,10125.0,10017
1582428376.0,50.0,9991.0,10022
1582476722.0,35.0,9876.0,10012
1582981525.0,32.0,10191.0,10006
1582896334.0,65.0,9889.0,10010
1582408567.0,64.0,10246.0,10010
1582949665.0,42.0,10185.0,10004
1582756822.0,50.0,10040.0,10020
1582502135.0,36.0,10216.0,10005
1583008583.0,20.0,10004.0,10024
1582433042.0,40.0,10115.0,10012
1582671459.0,45.0,9957.0,10022
1582335289.0,46.0,9735.0,10002
1582354796.0,52.0,9738.0,10010
1582671061.0,30.0,10265.0,10017
1582965553.0,48.0,9879.0,10014
1582763081.0,44.0,10240.0,10012
1582478493.0,51.0,9756.0,10003
1582564051.0,42.0,9931.0,10018
1582576519.0,40.0,10074.0,10000
1582361374.0,31.0,10079.0,10018
1582720543.0,34.0,10218.0,10022
1582475392.0,71.0,9760.0,10003
1582947681.0,32.0,9994.0,10004
1582524734.0,43.0,10217.0,10006
1582671621.0,41.0,10188.0,10010
1582424035.0,61.0,9981.0,10004
1582529680.0,30.0,9873.0,10022
1582813748.0,35.0,9933.0,10004
1582762838.0,50.0,10161.0,10018
1582986737.0,28.0,9911.0,10006
1582950779.0,36.0,9966.0,10025
1582461379.0,42.0,10086.0,10024
1582908478.0,66.0,9903.0,10018
1582139705.0,52.0,10079.0,10004
1582832874.0,24.0,9844.0,10025
1582964125.0,46.0,10192.0,10019
1582376452.0,47.0,10043.0,10003
1582364323.0,30.0,9915.0,10024
1582600306.0,52.0,9839.0,10020
1582847260.0,24.0,10021.0,10001
1582887541.0,51.0,9790.0,10018
1582925975.0,20.0,9823.0,10025
1582950369.0,34.0,10069.0,10015
1582259042.0,38.0,9839.0,10022
1582307232.0,58.0,9956.0,10001
1582711078.0,67.0,10151.0,10000
1582799744.0,39.0,10154.0,10018
1582996755.0,43.0,10247.0,10022
1582800094.0,46.0,10196.0,10024
1582983364.0,33.0,9733.0,10007
1582877512.0,39.0,9866.0,10020
1582985153.0,41.0,9775.0,10021
1582835463.0,30.0,10002.0,10011
1582847215.0,39.0,9878.0,10023
1582607328.0,33.0,10217.0,10011
1582913635.0,57.0,9945.0,10001
1582698074.0,56.0,10190.0,10014
1582698860.0,37.0,10014.0,10004
1582920059.0,52.0,9837.0,10021
1582583271.0,52.0,9961.0,10018
1582667975.0,45.0,9904.0,10020
1582283696.0,52.0,9990.0,10022
1582463079.0,46.0,10201.0,10019
1582646182.0,42.0,10032.0,10012
1582846644.0,44.0,9941.0,10018
1582709375.0,53.0,9758.0,10021
1582939740.0,58.0,9841.0,10017
1582831072.0,43.0,10088.0,10021
1582493173.0,56.0,9980.0,10011
1582603450.0,22.0,10066.0,10004
1582987134.0,41.0,10122.0,10002
1582870523.0,59.0,10061.0,10001
1582847386.0,34.0,10167.0,10012
1582836437.0,48.0,10052.0,10020
1582534548.0,32.0,9802.0,10002
1582683099.0,43.0,9893.0,10014
1582658557.0,35.0,9803.0,10006
1582792363.0,39.0,10212.0,10017
1582436940.0,51.0,10191.0,10022
1582712497.0,28.0,9781.0,10010
1582609418.0,33.0,9957.0,10021
1582753445.0,38.0,9985.0,10008
1583010276.0,45.0,10122.0,10002
1582920806.0,51.0,9912.0,10024
1582723929.0,36.0,9738.0,10021
1582963854.0,47.0,9802.0,10013
1582741211.0,33.0,10198.0,10023
1582877261.0,38.0,10118.0,10009
1582900703.0,54.0,9909.0,10003
1582782276.0,44.0,10196.0,10013
1582759573.0,19.0,10218.0,10000
1582987468.0,30.0,9759.0,10008
1582707450.0,51.0,9936.0,10006
1582802025.0,36.0,10156.0,10002
1582206775.0,40.0,10069.0,10002
1583005390.0,27.0,10149.0,10014
1582724625.0,35.0,9741.0,10008
1582771930.0,55.0,10232.0,10004
1582940578.0,58.0,9793.0,10006
1582869846.0,50.0,10003.0,10014
1582842628.0,41.0,10157.0,10001
1582367421.0,30.0,10072.0,10018
1582998241.0,64.0,10113.0,10015
1582627733.0,49.0,9852.0,10000
1582919142.0,42.0,10172.0,10017
1582367521.0,41.0,9953.0,10018
1582563996.0,41.0,9944.0,10024
1582895697.0,38.0,10062.0,10012
1582860082.0,45.0,9777.0,10016
1582453704.0,67.0,10084.0,10022
1582855080.0,37.0,10148.0,10018
1582855221.0,40.0,10135.0,10003
1582487978.0,46.0,9843.0,10003
1583018691.0,39.0,10160.0,10000
1582969883.0,48.0,9903.0,10013
1582971656.0,45.0,10033.0,10000
1582754803.0,32.0,9853.0,10011
1582631983.0,62.0,10115.0,10008
1582643728.0,54.0,10149.0,10022
1582713420.0,50.0,10107.0,10012
1582934803.0,55.0,10048.0,10003
1582380274.0,44.0,10031.0,10007
1582781333.0,27.0,10203.0,10013
1582925108.0,39.0,9957.0,10012
1582973898.0,54.0,10161.0,10013
1582614303.0,54.0,10183.0,10007
1582821050.0,37.0,9782.0,10023
1582784262.0,32.0,10177.0,10005
1582749329.0,38.0,9972.0,10004
1582676813.0,32.0,9766.0,10015
1582630090.0,36.0,9853.0,10020
1582608976.0,35.0,9903.0,10010
1582898021.0,30.0,10017.0,10025
1582967448.0,31.0,9811.0,10013
1582582825.0,51.0,9855.0,10007
1582906572.0,32.0,10166.0,10021
1582936800.0,50.0,10125.0,10008
1582272381.0,31.0,10130.0,10014
1582377649.0,49.0,9910.0,10021
1582565144.0,40.0,9746.0,10024
1582662652.0,24.0,10012.0,10003
1582825125.0,28.0,9925.0,10018
1582568231.0,47.0,9976.0,10003
1582599714.0,51.0,10123.0,10005
1582988659.0,53.0,9805.0,10017
1582788824.0,60.0,10114.0,10001
1582911535.0,46.0,9839.0,10007
1582366910.0,47.0,9826.0,10014
1582694742.0,16.0,9985.0,10000
1582983330.0,35.0,10213.0,10011
1582897564.0,46.0,10181.0,10017
1582805434.0,42.0,10139.0,10007
1582558276.0,61.0,10117.0,10002
1582898671.0,32.0,10249.0,10007
1582242289.0,28.0,10195.0,10018
1582862821.0,45.0,9769.0,10004
1582588777.0,46.0,10248.0,10003
1582736685.0,34.0,9810.0,10025
1582336272.0,40.0,10140.0,10020
1582554724.0,55.0,9916.0,10022
1582944930.0,62.0,9776.0,10014
1582892666.0,46.0,9804.0,10004
1582904706.0,26.0,9799.0,10006
1583003951.0,51.0,9904.0,10020
1582668797.0,43.0,10064.0,10009
1582911969.0,38.0,10092.0,10018
1582493425.0,67.0,10081.0,10021
1582450701.0,44.0,10255.0,10011
1582960503.0,27.0,10120.0,10003
1582692491.0,29.0,10014.0,10008
1582884568.0,43.0,9777.0,10002
1582628816.0,45.0,10161.0,10004
1582909540.0,37.0,10022.0,10006
1583003627.0,45.0,9817.0,10020
1582942449.0,45.0,10181.0,10003
1582812979.0,41.0,10051.0,10007
1582994908.0,54.0,9863.0,10009
1582269890.0,49.0,9998.0,10004
1583009687.0,57.0,9820.0,10010
1582941202.0,43.0,10258.0,10024
1582825372.0,42.0,10215.0,10003
1582623745.0,35.0,10179.0,10024
1582613732.0,64.0,10163.0,10009
1582491521.0,51.0,9830.0,10006
1582171054.0,40.0,10121.0,10001
1582553919.0,39.0,10261.0,10005
1582221783.0,46.0,10100.0,10007
1582785794.0,62.0,9878.0,10018
1583008615.0,34.0,10111.0,10002
1583008030.0,48.0,9822.0,10021
1582858363.0,52.0,9924.0,10016
1582689298.0,39.0,10213.0,10004
1582838172.0,47.0,9927.0,10024
1582941683.0,32.0,10066.0,10017
1582220599.0,24.0,10184.0,10003
1582579974.0,58.0,10032.0,10003
1582634482.0,39.0,9820.0,10024
1582715041.0,46.0,9847.0,10007
1582694846.0,52.0,9755.0,10011
1583017663.0,47.0,9740.0,10002
1582639234.0,39.0,10195.0,10021
1582521500.0,26.0,10232.0,10006
1582859144.0,60.0,10246.0,10018
1582318489.0,46.0,10232.0,10017
1582916059.0,36.0,9941.0,10004
1582661350.0,42.0,9800.0,10000
1582557514.0,23.0,9899.0,10000
1582665882.0,48.0,9803.0,10025
1582559750.0,47.0,10194.0,10007
1582806132.0,47.0,9886.0,10003
1582858095.0,62.0,9977.0,10003
1582970503.0,36.0,9767.0,10008
1582644744.0,39.0,9780.0,10020
1582608171.0,38.0,10036.0,10024
1582671460.0,53.0,9949.0,10002
1582831862.0,40.0,9958.0,10003
1582742480.0,39.0,9945.0,10002
1582409550.0,30.0,10198.0,10018
1582320800.0,52.0,10242.0,10021
1582817126.0,63.0,10159.0,10004
1582803896.0,41.0,10235.0,10003
1582837728.0,62.0,9982.0,10002
1582646106.0,21.0,10085.0,10021
1582252805.0,45.0,9795.0,10014
1582959734.0,59.0,10022.0,10021
1582256136.0,58.0,9993.0,10012
1582651642.0,46.0,9761.0,10004
1582623569.0,47.0,9832.0,10024
1582653787.0,45.0,10255.0,10013
1582265079.0,59.0,10191.0,10007
1582860490.0,50.0,10171.0,10013
1582397907.0,29.0,10223.0,10021
1582806140.0,44.0,10043.0,10015
1582966241.0,28.0,9935.0,10018
1582994846.0,43.0,9895.0,10024
1582869743.0,23.0,10113.0,10021
1582782504.0,59.0,9976.0,10001
1582550573.0,43.0,10178.0,10022
1582654176.0,43.0,9740.0,10023
1582840993.0,60.0,10206.0,10022
1582718432.0,45.0,9929.0,10024
1582557748.0,30.0,10031.0,10015
1582938948.0,60.0,10031.0,10024
1582900537.0,47.0,9958.0,10014
1582697940.0,45.0,9917.0,10014
1583003162.0,55.0,9816.0,10014
1582354346.0,43.0,9982.0,10009
1582608104.0,48.0,10063.0,10006
1582915498.0,71.0,10076.0,10010
1582508322.0,48.0,10232.0,10003
1583003604.0,42.0,10114.0,10003
1582928660.0,68.0,10232.0,10001
1582802531.0,52.0,10147.0,10021
1582762701.0,19.0,9988.0,10009
1582986745.0,27.0,10116.0,10012
1582427312.0,46.0,10141.0,10017
1582826179.0,56.0,10257.0,10017
1582636560.0,37.0,9750.0,10020
1582507863.0,31.0,9740.0,10021
1582266632.0,37.0,9857.0,10003
1582660624.0,53.0,10195.0,10004
1582239762.0,40.0,10090.0,10017
1582945054.0,38.0,10139.0,10002
1582229296.0,64.0,9776.0,10008
1582980365.0,35.0,9808.0,10016
1582887215.0,49.0,9731.0,10018
1582382129.0,39.0,10103.0,10016
1582944856.0,38.0,9844.0,10001
1582885260.0,53.0,9997.0,10010
1582687627.0,64.0,9879.0,10021
1582679794.0,48.0,10102.0,10004
1582907964.0,49.0,9735.0,10012
1582780385.0,35.0,10027.0,10011
1582472887.0,46.0,9781.0,10009
1582150561.0,60.0,10024.0,10016
1582288070.0,11.0,9939.0,10000
1582863815.0,41.0,9792.0,10003
1582766963.0,51.0,10253.0,10000
1582685099.0,42.0,10160.0,10002
1582741990.0,42.0,10180.0,10012
1582709194.0,13.0,10092.0,10003
1582122545.0,47.0,9957.0,10024
